<<<<<<< HEAD
bfs_nummer,name,status,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area
Otelfingen,94,https://osm.org/relation/1682186,0.000953569162939251,75.77817365528945,0.002328015266277135,123.98514383192354,0.0008525089114267299,0.00020649322809896485
Frick,4163,https://osm.org/relation/1684311,0.05665266513381251,72.27504966814539,0.0036100285690035976,114.0289477017562,0.0011892425094658266,0.00032971689507470183
Dittingen,2784,https://osm.org/relation/1683642,0.1169802375899369,67.20516425371218,0.0034113484619395147,104.97989164336438,0.0008046714616027082,0.0002638906841298616
Binningen,2765,https://osm.org/relation/1683625,0.099630465189638,88.54050058846524,0.004490505077210072,91.26223837210496,0.0005331690994472476,6.109850981364256e-05
Clarmont,5629,https://osm.org/relation/1684909,0.09639898134584768,74.33107010398774,0.0034540414028158624,103.57048391984654,0.00011920081140748859,3.0597572715666035e-05
Siselen,499,https://osm.org/relation/1682666,0.10003587027963488,78.45822686512429,0.0018782708223306437,99.43606298601185,0.0006519698345906794,0.00014044586267534853
Vinzel,5863,https://osm.org/relation/1685195,0.6592874038984552,33.767036649547606,8.380004753476816e-05,34.13372774825941,0.00012844289575049013,8.50715360686819e-05
Fey,5522,https://osm.org/relation/1684973,0.05316979510277051,81.53440851101763,0.0031989311092937415,106.50400418276276,0.0008628683022358758,0.00015933373577879458
Pfaffnau,1139,https://osm.org/relation/1682905,0.0845285028410686,48.77839171585332,0.002014588430116712,127.64908600927399,0.0020998854332463833,0.0010755950910333188
Biel-Benken,2764,https://osm.org/relation/1683624,0.12403943966647156,71.03388721315942,0.0026247018460773346,100.50290446597934,0.0004913838404929711,0.00014233479745350285
Römerswil,1039,https://osm.org/relation/1682915,0.09968697958043395,63.80603920150559,0.0027272974549774507,111.50190780305633,0.0020616927889735115,0.0007462082798264587
Knutwil,1089,https://osm.org/relation/1682885,0.16092768978741465,77.0595239934494,0.005073285940971126,88.85648100988809,0.0011565175442900318,0.000265310629759403
Remigen,4110,https://osm.org/relation/1684402,0.038571579454606354,77.44866156384646,0.006453539879332745,113.44845370240564,0.0009396493471261181,0.00021190350438351813
Vorderthal,1348,https://osm.org/relation/1683119,0.17885654501251566,80.96098232093753,0.008736765903503666,82.91773131247305,0.0033157043378193355,0.0006312775350628642
Maschwanden,8,https://osm.org/relation/1682163,0.25777528306175257,69.84456557293052,0.004109302795769606,76.80591420149844,0.0005568563583282616,0.000167922453988646
Kölliken,4276,https://osm.org/relation/1684344,0.07159263290795662,74.42892444325825,0.004628204776597203,108.79237880181118,0.0010574030710309235,0.00027038933823262496
Noville,5408,https://osm.org/relation/1685073,0.015587622848468142,87.93857565493435,0.016221738164215675,108.621502118261,0.0023328331991376615,0.0002813729114105638
Val de Bagnes,6037,https://osm.org/relation/1685271,0.04549428764609904,87.83352212659238,0.015984400951373646,102.40471433453384,0.03505968147619474,0.00426552838928842
Lütisburg,3393,https://osm.org/relation/1683904,0.04404803199031426,68.98459582995223,0.005218314591853369,119.96041333192416,0.0016793592740501303,0.0005208600663138282
Walchwil,1710,https://osm.org/relation/1683150,0.14809022625599907,83.81605626298271,0.015795888570464364,86.21120096498822,0.0018815917804237041,0.0003045157551041143
Lancy,6628,https://osm.org/relation/1685502,0.04084543172413667,73.46091311090444,0.0016241861542980432,116.60765331321417,0.0005562189174043109,0.00014761542178351675
Lostallo,3821,https://osm.org/relation/1684104,0.1404487650578939,82.41044881924056,0.007847506773155773,88.62672925826523,0.005939160889134629,0.0010446717443019832
Oppens,5923,https://osm.org/relation/1685079,0.1086308249294823,62.62687641934082,0.0009944080804638877,110.4517077186102,0.00042299170007848585,0.00015808521080626378
St. Stephan,793,https://osm.org/relation/1682673,0.18746840758946595,62.37949809052532,0.006774130513234145,94.1675625643251,0.00713628472389958,0.002684706130820191
Lajoux (JU),6750,https://osm.org/relation/1685606,0.08381475036943876,80.08015525069365,0.005658073440250951,101.37229896515787,0.0014724271038881573,0.0002933051931412287
Balerna,5242,https://osm.org/relation/1684621,0.1351428128023444,58.29320306994023,0.0022194765513339396,107.96539467767519,0.0002931925976642011,0.00012228124132177551
Birrwil,4132,https://osm.org/relation/1684275,0.03895581074407736,89.78851104927949,0.0019435350515639611,101.94669489309811,0.0006576335727610247,6.715417961872055e-05
Grüningen,116,https://osm.org/relation/1682131,0.34030896289687407,56.56853665519934,0.0023757484523105232,70.59599944973878,0.0010442886954805373,0.00045354986199152653
Rickenbach (TG),4751,https://osm.org/relation/1684550,0.24107689375761254,73.84924855080216,0.0033498200578842324,77.14165063113967,0.00018792838882498045,4.914468586410273e-05
Studen (BE),749,https://osm.org/relation/1682676,0.04265802265888377,85.60415378197757,0.0034689402187837517,105.03534547088829,0.0003232907589514271,4.654044049572499e-05
Lausen,2828,https://osm.org/relation/1683666,0.41635818214507236,49.33542739279284,0.004256866500770099,62.08468038051902,0.0006643141334516721,0.00033657191648256147
Villarsel-sur-Marly,2230,https://osm.org/relation/1683421,0.15140345686681797,50.0923279160592,0.001397193882789712,110.4835421162756,0.00016418274938035906,8.193978817914794e-05
Wollerau,1323,https://osm.org/relation/1683123,0.17807414557082885,57.72206681573987,0.0020236794289728182,99.26532403630496,0.0007746120469426163,0.000327489963643629
Erstfeld,1206,https://osm.org/relation/1683070,0.27820843851732696,69.05793528330851,0.016039662643424744,73.94167845211172,0.006963210849915105,0.0021545612075404156
