name,bfs_nummer,relation,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area,quality_category
Lutzenberg,3033,https://osm.org/relation/1683903,0.6327051089710368,35.78716450918122,2587.0060947142347,36.94147533792521,2248142.5164359664,1443596.0556781807,Poor
Rorschacherberg,3216,https://osm.org/relation/1683928,0.9955922850744736,0.057250060919849695,78.6485735220121,0.4416185859951568,7100532.129920002,7096467.070949989,Excellent
Sarmenstorf,4076,https://osm.org/relation/1684413,0.9964320766554349,0.10517529573047274,10.673706534223346,0.3576179398509943,8296568.817767515,8305294.758557084,Excellent
Premier,5759,https://osm.org/relation/1685108,0.998063877972863,0.022178238895290404,4.377896552801811,0.19377832206403453,6120511.779440428,6119154.357716369,Excellent
Isenthal,1211,https://osm.org/relation/1683085,0.9995955962322928,0.00018292075254236224,6.425445707761008,0.04044859253925144,61670049.03382622,61670161.841144,Excellent
Kappel am Albis,6,https://osm.org/relation/1682151,0.9982650171013191,0.013732134213334475,7.001255742460925,0.1736370059770348,7914777.83167104,7913690.963756507,Excellent
Grandson,5561,https://osm.org/relation/1684995,0.9993761014588564,0.009780625538632313,3.742442484512268,0.0624062706458729,13793224.828992784,13791875.765322559,Excellent
Vully-les-Lacs,5464,https://osm.org/relation/1868690,0.999506395636218,0.0066484099117014705,7.855193127336214,0.049374262896268145,34720432.38981899,34722740.74648738,Excellent
Villigen,4121,https://osm.org/relation/1684451,0.9958688828993701,0.041128959915267015,14.617202396506375,0.41405191280648257,11214075.890707897,11218688.123485854,Excellent
Mellikon,4314,https://osm.org/relation/1684360,0.9920200237756097,0.042544242008634554,18.34351074896188,0.8013648095224196,2701786.738671366,2702936.1933600237,Excellent
Vevey,5890,https://osm.org/relation/1685178,0.999399563752256,0.007649632848297461,4.1320212813652475,0.06005935912398578,8568652.88048636,8567997.410000958,Excellent
Hünenberg,1703,https://osm.org/relation/1683143,0.9987301187758434,0.009028800181012844,7.372536466043173,0.1270745399538353,18663642.307093117,18665327.410063524,Excellent
Eichberg,3252,https://osm.org/relation/1683876,0.9983969866572677,0.003302937948371498,7.080129666032395,0.1604325693745553,5437179.666933125,5437359.253603665,Excellent
Alpthal,1361,https://osm.org/relation/1683054,0.999333458270165,0.0027742025003085723,5.163359753762397,0.06667546941389742,22876760.879698057,22876126.232025743,Excellent
Arth,1362,https://osm.org/relation/1683058,0.999594248882439,0.0035081916189137713,7.625231940332719,0.04058405699556644,48507494.9323589,48509196.66823066,Excellent
Adligenswil,1051,https://osm.org/relation/1682811,0.9702301141803383,2.9899950401449895,137.29605705177065,3.067148822559297,6989363.764936449,7198345.39484574,Good
Zwingen,2793,https://osm.org/relation/1683727,0.9988567989002511,0.023303784039335737,3.310982351849,0.11437216471131022,4607294.643493554,4606220.969499778,Excellent
Altikon,211,https://osm.org/relation/1682082,0.9988075480645302,0.023335427631192465,4.5429322184081276,0.11930241155489517,7697242.407419468,7695446.222987887,Excellent
Stetten (AG),4041,https://osm.org/relation/1684433,0.9946652158748552,0.009696551781332684,9.493153564538495,0.5348792807570695,4413021.569184593,4412593.658263016,Excellent
Diegten,2884,https://osm.org/relation/1683640,0.9987180515626086,0.021990460917070454,3.4171552259804145,0.1282629616723994,9638974.10709455,9636854.452260723,Excellent
Leuzigen,388,https://osm.org/relation/1682533,0.9992501775213,0.009491257870376867,3.445941949127377,0.07500681038692407,10279894.208387148,10278918.517119028,Excellent
Schwadernau,748,https://osm.org/relation/1682654,0.9908085625999131,0.1874434143645767,20.522530122095997,0.922521954200216,4146722.710643647,4138949.952010585,Excellent
Bellwald,6052,https://osm.org/relation/1685273,0.9942028263722115,0.5158551343424883,170.9541812844686,0.5829022063181266,13885523.867495729,13957153.055296557,Excellent
Valbirse,717,https://osm.org/relation/4449080,0.9971122554025945,0.0031399531415772426,95.42927514949763,0.2891965563285054,18683759.099661916,18684345.76094273,Excellent
Guttet-Feschel,6117,https://osm.org/relation/1685315,0.9021060552215656,7.460639017097018,545.6745659588786,9.909246395590547,11269552.444782386,10428771.81803474,Fair
Hofstetten bei Brienz,580,https://osm.org/relation/1682482,0.9989132873979806,0.004718380684027541,22.186992803506914,0.10873290467266145,8774275.841329401,8774689.845065862,Excellent
Bätterkinden,533,https://osm.org/relation/1682401,0.9985245907472776,0.016823516932174994,9.359996610463158,0.14766226719618694,10187605.754886845,10189319.668466002,Excellent
Coppet,5712,https://osm.org/relation/1684917,0.9984086964739421,0.02910330369705178,11.114576264921306,0.15928024030474033,5859115.83154799,5860821.027822408,Excellent
Chiasso,5250,https://osm.org/relation/1684659,0.9846145752550837,0.290609675066534,89.27752282748246,1.5482168850355094,5347478.522090476,5331938.232133176,Excellent
Lussery-Villars,5487,https://osm.org/relation/1685037,0.9973812642102694,0.0327048148300434,5.27619987482646,0.26225979616475226,3736914.508269876,3738136.6592401625,Excellent
Sommeri,4446,https://osm.org/relation/1684558,0.9980115437741309,0.006105701029145833,3.545789759428342,0.19903744074632654,4215774.249066024,4215516.846494312,Excellent
Bülach,53,https://osm.org/relation/1682100,0.9986114554793288,0.02518302437604759,20.913575234601478,0.13896841785990233,16088757.84223347,16092809.478042683,Excellent
Schwanden bei Brienz,592,https://osm.org/relation/1682655,0.9990080673192357,0.0020960557137267785,4.17873151108561,0.09924352909946271,7054928.656709637,7055076.531944845,Excellent
Luins,5858,https://osm.org/relation/1685035,0.9980081597494982,0.016498269994197987,3.808915748859791,0.1993990415278309,2666224.646216815,2666664.5271575996,Excellent
Morbio Inferiore,5257,https://osm.org/relation/1684722,0.9806569072544585,0.0008254009580670686,34.354952089208346,1.9532077972445276,2263493.3198359897,2263512.0027315374,Excellent
Berolle,5424,https://osm.org/relation/1684850,0.998924125140495,0.02519294404174581,3.5112617364483976,0.10765895195813768,9606063.786184194,9608483.836458461,Excellent
Vuadens,2160,https://osm.org/relation/1683425,0.9898050239128027,0.01005947627114361,171.93736149371216,1.0246695715492107,10445944.431128439,10444893.623827092,Excellent
Melide,5198,https://osm.org/relation/1684711,0.9962205563062566,0.08437498395474496,17.357011912976322,0.3788196784472186,5187812.388506482,5192189.604376887,Excellent
Saint-Barthélemy (VD),5535,https://osm.org/relation/1685133,0.9955683496479535,0.006628666448879722,62.3877309746278,0.44416391275083544,4123232.0366649725,4123505.3519635964,Excellent
Saillon,6140,https://osm.org/relation/1685364,0.6594664179697493,34.00330446269661,4649.941624386823,34.063629564532356,13739951.963384386,9067914.264246533,Poor
Blenio,5049,https://osm.org/relation/1684630,0.997007329184608,0.005939131947877887,267.9999520047562,0.2997066562874924,201998779.42913422,201986782.45509082,Excellent
Aubonne,5422,https://osm.org/relation/1868681,0.9988496823409385,0.0019235624685251893,5.83728241612198,0.11509685852659676,14334817.335938165,14334541.59677196,Excellent
Ormont-Dessus,5411,https://osm.org/relation/1685083,0.9929305985522114,0.5655227050721529,203.99113017940604,0.7114538748202514,61606598.173764996,61954997.4742602,Excellent
Bedretto,5063,https://osm.org/relation/1684624,0.9952851243832799,0.04885199160372685,190.011908544048,0.4724862530969752,75184857.01370826,75148127.71367265,Excellent
Habkern,579,https://osm.org/relation/1682467,0.9945049790397436,0.13838058536170572,211.33535692917533,0.5513972679065389,50958914.28524806,51029431.52912996,Excellent
Raperswilen,4846,https://osm.org/relation/1684549,0.9978468952012868,0.0011647290094123663,3.9534525010048043,0.21554126744829472,7685267.431502516,7685177.918963291,Excellent
Ehrendingen,4049,https://osm.org/relation/1684300,0.995594819385355,0.077812499858981,14.895626910120807,0.44131871673446604,7292168.2678440185,7286494.049420886,Excellent
La Neuveville,723,https://osm.org/relation/1682521,0.9969657769801064,0.12162296357995657,40.68185173004741,0.3036985309281702,6784140.608228086,6775889.535366927,Excellent
Heiligenschwendi,927,https://osm.org/relation/1682471,0.9987734401983794,0.017751490923093152,3.0761257562153266,0.12274214208329896,5548707.824894427,5549692.803260312,Excellent
Les Planchettes,6422,https://osm.org/relation/1685511,0.9990501043263368,0.018166287642775638,9.318628831527274,0.09504333603225915,11730793.174034432,11732924.223665206,Excellent
Etoy,5636,https://osm.org/relation/1684968,0.9979820839387633,0.02110844024630014,13.78761497100113,0.20197409197548333,4917153.881646991,4916115.947158065,Excellent
Montcherand,5756,https://osm.org/relation/1685058,0.9960006084278544,0.18766227282833667,32.46122990533478,0.4003644969558152,3073775.0826910855,3068006.7665092763,Excellent
Baden,4021,https://osm.org/relation/1684261,0.9478180337042958,4.944320398169921,1909.1755875993424,5.225533762725885,14722491.891136391,13994564.721444022,Fair
Zizers,3947,https://osm.org/relation/1684212,0.9972261092010789,0.16230026862322855,17.692002151022546,0.2779997519802615,11014551.57474252,11032428.221535971,Excellent
Aarburg,4271,https://osm.org/relation/1684252,0.9966811314361248,0.06451486724362297,16.807665783201344,0.3325457523916996,4413002.53575288,4415849.578480279,Excellent
Reitnau,4281,https://osm.org/relation/1684399,0.9957879629767916,0.05550167568378842,14.464919956575356,0.4222097714717414,8018374.339249458,8022824.6713703405,Excellent
Chénens,2177,https://osm.org/relation/1683294,0.9964839042161832,0.006525122873038206,17.59357090343514,0.35221732182335663,3940597.6180570195,3940340.4892205093,Excellent
Freimettigen,607,https://osm.org/relation/1682445,0.998052933875569,0.003250745228648745,3.0760439041179914,0.19489318269197253,2963419.4587508086,2963323.1255341484,Excellent
Turbenthal,228,https://osm.org/relation/1682219,0.9981083765604957,0.0029126928883293946,47.84450735980687,0.18934418275683382,25217843.949020978,25218578.46736827,Excellent
Horrenbach-Buchen,932,https://osm.org/relation/1682484,0.8667647572748648,13.248161098769282,2899.134949725626,13.328903113477558,20395594.90794324,17693553.637486536,Poor
Wartau,3276,https://osm.org/relation/1683961,0.9986146338962859,0.08683621917628039,31.494068045594066,0.13857244717992637,41751706.56416608,41715450.96074418,Excellent
Beckenried,1501,https://osm.org/relation/1683061,0.993826254484613,0.09823043192816676,31.421001574022338,0.61959037302635,32956486.864140723,32988860.163535718,Excellent
Gossau (SG),3443,https://osm.org/relation/1683889,0.9987727439793261,0.0060516458327965145,33.817133776186175,0.1228046719132054,27506222.799693733,27507887.37887955,Excellent
Bournens,5472,https://osm.org/relation/1684864,0.9980433115571116,0.008265988186770431,3.5501278856893084,0.19586855814266452,3911418.3351804763,3911741.6525579975,Excellent
Zuzwil (BE),557,https://osm.org/relation/1682738,0.9980519226786856,0.05728571499972623,5.1070458661299645,0.19505352030223544,3467142.22762907,3469128.404844225,Excellent
Waldkirch,3444,https://osm.org/relation/1683957,0.9989697229977585,0.005666056757813778,26.60107600135309,0.103077880805341,31343072.47655567,31341296.560279507,Excellent
Signau,907,https://osm.org/relation/1682664,0.9990051241692571,0.0015640951032834156,10.398013537840361,0.09953631817286697,22125299.36083513,22124953.30011124,Excellent
Burgdorf,404,https://osm.org/relation/1682397,0.9987002355372135,0.013810825344623797,11.088920335425579,0.13005198934559892,15563873.607479954,15561724.108079167,Excellent
Bullet,5552,https://osm.org/relation/1684871,0.9981250362284148,0.12173116918778426,107.50833268895414,0.18755808870320906,16824010.718478292,16803530.65352641,Excellent
Ermatingen,4646,https://osm.org/relation/1684517,0.9988330754916235,0.01898624974783937,8.133743877661416,0.1167494919993177,10478415.544031939,10476426.085887132,Excellent
Thun,942,https://osm.org/relation/1682682,0.9723491811820606,2.734599451640729,503.75793254261623,2.8421831849293566,21565798.89956202,22155537.118011385,Good
Linden,614,https://osm.org/relation/1682536,0.9988050309722795,0.022826799144548698,8.183669625444377,0.11955469619258209,13233108.995933015,13230088.300721934,Excellent
Embrach,56,https://osm.org/relation/1682118,0.9986730677369159,0.0044713396273360455,4.140539671302064,0.13277835366675492,12695386.92075692,12694819.266890688,Excellent
Böztal,4185,https://osm.org/relation/13622957,0.9974088736062795,0.017929937042109385,34.50193611895657,0.25947203115272804,22306020.03938152,22310019.49473118,Excellent
Seehof,709,https://osm.org/relation/1682662,0.9990557087693098,0.014192161286129674,2.85041486470301,0.0944804323576487,8421267.867129544,8422463.027047584,Excellent
Laconnex,6627,https://osm.org/relation/1685501,0.9982236113573615,0.015195652631245048,2.988997781381896,0.17781029104702242,3831242.6089684837,3831824.791286803,Excellent
Bretigny-sur-Morrens,5515,https://osm.org/relation/1684868,0.9966917297729967,0.021160050089185735,9.460829180225863,0.331410221566856,2867371.4540744186,2867978.191310344,Excellent
Péry-La Heutte,450,https://osm.org/relation/1682611,0.9987969823152438,0.0006663551248628447,6.621221297164295,0.12037377354632776,23783599.71909596,23783441.235860355,Excellent
Mendrisio,5254,https://osm.org/relation/2888450,0.987527221995655,0.7663294849993317,199.52937921499628,1.2599142445451643,32067969.664685726,32313715.971466854,Excellent
Uesslingen-Buch,4616,https://osm.org/relation/1684565,0.9989951210819072,0.03680998534711229,3.9881010530506322,0.10051990218555765,14027783.285944432,14022619.660972351,Excellent
Collombey-Muraz,6152,https://osm.org/relation/1685291,0.9987903696084154,0.00947969245808394,3.6485943314402975,0.12103050678586996,29752274.726252664,29749454.30210933,Excellent
Münchwilen (AG),4172,https://osm.org/relation/1684378,0.9933246101154722,0.07403304958262695,11.755847926481795,0.6695265641444461,2460455.9426469766,2458634.392078998,Excellent
Faido,5072,https://osm.org/relation/1684675,0.9970876953128087,0.032154977463760406,94.44982663155015,0.2916082722426174,132681011.1124203,132638347.56319842,Excellent
Mümliswil-Ramiswil,2428,https://osm.org/relation/1683553,0.9993901810255551,0.008348612008830426,15.507514209718282,0.06100304342228569,35483873.981282145,35486836.392246544,Excellent
Bovernier,6131,https://osm.org/relation/1685282,0.9983105196933265,0.033317176415429556,32.1848994019276,0.16911903666497166,13069420.740947243,13073775.102911979,Excellent
Aigle,5401,https://osm.org/relation/1684831,0.9988822717751077,0.010687068957847044,7.131865419645775,0.11184129919684895,16408612.446694082,16410366.046421286,Excellent
Randa,6287,https://osm.org/relation/1685353,0.9976088079375773,0.029192098944271508,65.53560101996287,0.23937049469799918,54509925.00980941,54494012.4185661,Excellent
Coeuve,6781,https://osm.org/relation/1685584,0.9981361343098651,0.04401982044918343,11.444542870819765,0.18660149258981937,11622427.292019026,11627543.46364481,Excellent
Lengnau (BE),387,https://osm.org/relation/1682531,0.9985845199895795,0.022905361896882692,9.09839260296795,0.14166447369833376,7406651.779021482,7408348.299415909,Excellent
La Praz,5758,https://osm.org/relation/1685011,0.9985129968471841,0.05961199172670078,3.6653227438097047,0.14876660187471358,5122738.713263475,5119684.946685544,Excellent
Fully,6133,https://osm.org/relation/1685308,0.9994459241241622,0.004316421396110281,10.080746949599963,0.05542174569747599,37805371.88128226,37803740.0421215,Excellent
Echichens,5634,https://osm.org/relation/1868683,0.9984162080893612,0.02244806650879306,15.885188492401817,0.15852250092434822,13269362.994592547,13272341.710022867,Excellent
Steckborn,4864,https://osm.org/relation/1684559,0.9981724881583607,0.006748018318999685,7.075010329523844,0.1829121551870539,8785152.485007148,8784559.661308108,Excellent
Hefenhofen,4416,https://osm.org/relation/1684527,0.9977262204924648,0.0172681621388291,34.995854073894854,0.22765640298184586,6081994.359546723,6083044.608194004,Excellent
