name,bfs_nummer,status,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area
Wiliberg,4288,https://osm.org/relation/1684460,0.16402397154737655,83.20339000268716,176.00186395066413,83.88071770763868,1170454.6705063945,196596.70620029213
Höri,60,https://osm.org/relation/1682146,0.07996294596498861,67.63393486543478,359.8702197600152,112.76468796972206,4786349.029336475,1549152.8444026732
Les Bois,6742,https://osm.org/relation/1685609,0.26720757603372874,72.6700119462318,862.1621123388237,73.63154415597923,24709640.877310663,6753141.899898028
Arbaz,6261,https://osm.org/relation/1685267,0.4180830599801086,56.852124277982355,310.6899538879412,58.74139263159671,19162140.46939793,8268056.555414268
Bassersdorf,52,https://osm.org/relation/1682086,0.11345388945167939,78.0956681556215,674.1280200499823,97.06177532762048,9026447.692661608,1977183.0563598466
Würenlos,4048,https://osm.org/relation/1684469,0.07422680512546272,87.12943630787173,244.60852925107432,97.27232820665537,9028925.187372645,1162073.5669554085
Eschlikon,4724,https://osm.org/relation/1684519,0.1317432605561161,72.04914987560244,254.58359209249403,98.16200529746607,6221142.06040648,1738862.0933300746
Fiez,5556,https://osm.org/relation/1684974,0.23670528633709215,74.6377677375974,143.3464650413965,77.37359113446254,6827090.861700951,1731502.6411098586
Aesch (ZH),241,https://osm.org/relation/1682078,0.562560803183549,41.74915579186726,97.65361350338456,44.30235421552396,5243864.797287315,3054595.5135529498
Leibstadt,4311,https://osm.org/relation/1684348,0.0955354815682285,83.88009360894806,499.343345491159,95.8675798103635,6401735.347844807,1031953.7454754661
Mörschwil,3214,https://osm.org/relation/1683909,0.06558940316098229,90.01303199302694,384.9858951852929,96.44708188261131,9838021.967460524,982520.1064092648
Evilard,372,https://osm.org/relation/1682437,0.6224977462754631,31.093915267137305,545.6699776450849,39.29893141658625,3701427.4296260406,2550508.720983541
Roggenburg,2790,https://osm.org/relation/1683697,0.055423277945734054,83.45680407699938,892.8978159321534,104.30316659013312,6670668.546591559,1103541.7670366194
Greng,2261,https://osm.org/relation/1683330,0.08603806026773717,91.38119242540769,1074.0518583357682,91.4088186170935,2470539.418526425,212931.03853724425
Arzier-Le Muids,5702,https://osm.org/relation/1684836,0.018716402832788234,58.35282417536995,1149.4636429242444,136.44234041511217,51896502.22119209,21613427.526892908
Nuvilly,2035,https://osm.org/relation/1683375,0.1439553202464343,79.39478475283505,281.4177070542106,90.25129831174482,3982559.967094162,820615.0535671733
Rohrbach,338,https://osm.org/relation/1682624,0.4506353222822768,54.785410312958994,294.8897255569332,54.99367417706299,4076331.223641174,1843096.4370540949
Onex,6631,https://osm.org/relation/1685520,0.1668709505661636,72.86593606497354,304.8715264644292,90.77189022956073,2814120.9006396336,763585.3643885009
Bottighofen,4643,https://osm.org/relation/1684509,0.19527212983526362,73.20918997357765,450.8457536076663,85.363070017441,2436063.945103962,652641.2636549722
Bitsch,6173,https://osm.org/relation/1685278,0.4648411651760256,39.68937201341965,701.1170919648545,58.56720231704098,5788615.877585804,3491150.5875028977
Novazzano,5260,https://osm.org/relation/1684729,0.13354583851832594,75.13276413741525,493.77607825568117,95.44540015008612,5228655.779773123,1300222.1651988518
Mülligen,4107,https://osm.org/relation/1684377,0.396082062954985,60.18467248901934,239.56966384430243,60.481390312390126,3161416.001829905,1258728.135113127
Hildisrieden,1088,https://osm.org/relation/1682859,0.22198023293024766,70.12105470424619,324.41465165825144,82.69232516466568,7042277.850356086,2104158.3464828823
Gryon,5405,https://osm.org/relation/1685000,0.925675698973538,7.3522525009935435,254.56326382677204,7.435524675737659,15217682.069076985,14098839.658560026
Granges (Veveyse),2328,https://osm.org/relation/1683327,0.1117680664863224,86.82792788001547,452.59917800282557,90.41728348663433,4464117.582338138,588016.7874664894
Gy,6624,https://osm.org/relation/1685490,0.14899323402639628,37.119704613985306,224.2208212265451,175.6237260554029,3286268.2946332195,4506121.378424123
Berikon,4062,https://osm.org/relation/1684268,0.04462766702587729,69.434597330958,298.9402173884786,119.40960142168915,5375871.916983411,1643156.8983979274
Dintikon,4194,https://osm.org/relation/1684293,0.5735540745355061,25.710325528292827,78.20052079625205,47.23391635011604,3723806.4294943027,2766403.6744278194
Frutigen,563,https://osm.org/relation/1682446,0.11158295343149378,82.02201199775925,763.9864630668405,94.29224812910493,72276981.6197315,12993947.083977083
Le Grand-Saconnex,6623,https://osm.org/relation/1685504,0.05871936801124005,88.72269679922677,203.10881116825058,98.93383784938548,4382138.211983883,494187.0128423653
Unterseen,593,https://osm.org/relation/1682700,0.11674461631984404,65.42468017096783,797.8790303806985,106.43827963207897,13993378.265559038,4838255.290203312
Kirchberg (SG),3392,https://osm.org/relation/1683900,0.2298799987609376,73.9952740315994,749.7575703412795,78.90099832233626,42539732.493501306,11062340.862625685
Chessel,5403,https://osm.org/relation/1684900,0.0620838198570247,89.84627489125909,350.05415560645514,97.27571322611921,3561649.1436519693,361640.06338424626
Muntelier,2274,https://osm.org/relation/1683368,0.8485386814806504,15.024287936980157,307.5935619399635,15.156115218902835,2504409.9723470444,2128140.2069791793
Büren (SO),2472,https://osm.org/relation/1683491,0.05001207519201046,80.5732456183066,501.8882477267111,108.05016174777803,6232412.985085677,1210755.5626653605
Toffen,884,https://osm.org/relation/1682686,0.03448478889569707,77.62150730565872,187.17968968237514,114.21946216776855,4883654.443740287,1092888.2529092934
Cureglia,5180,https://osm.org/relation/1684672,0.05158012333480652,89.16471317139319,181.53396756979308,99.96232025645784,1055717.5130164903,114390.02063517115
Aefligen,401,https://osm.org/relation/1682358,0.18036471625598618,67.90990058292581,259.3851462434017,91.7222487460418,2041325.5568281878,655063.4006123088
Castaneda,3805,https://osm.org/relation/1684056,0.381551854739796,18.0724751079806,434.0634731208696,81.43939002741305,3960586.9568034657,3244810.864905233
Jorat-Menthue,5804,https://osm.org/relation/1868685,0.06186842556474784,90.7127502310067,642.1450772685046,96.5522820183281,17652600.69116423,1639441.116911462
Therwil,2775,https://osm.org/relation/1683714,0.13216934839347744,79.18681859845276,269.27700863095606,92.60574143535777,7659948.1381243495,1594278.9012522616
Lausanne,5586,https://osm.org/relation/1685018,0.03556480286783802,90.3685413765798,6876.111591285503,102.10122738485865,67631421.17927274,6513892.3473127065
Törbel,6296,https://osm.org/relation/1685387,0.12329972029585635,68.98921790526528,1136.0834960501875,102.24981563821669,16855962.58380649,5227165.8268342465
Jonschwil,3405,https://osm.org/relation/1683898,0.03524380812278209,75.19237204776287,449.29014744675726,116.30973391549695,10994926.851377875,2727580.546910442
Wil (SG),3427,https://osm.org/relation/1683965,0.1193488435998324,76.93617701817448,311.3565390309788,96.82084243856843,20816358.776083793,4801048.139377667
Seuzach,227,https://osm.org/relation/1682209,0.11683500370148824,84.4092257832535,583.0765036094099,91.40627339305757,7563478.153514724,1179204.8018474274
Sursee,1103,https://osm.org/relation/1682923,0.132305201881291,75.48710621274522,304.1507779754143,95.41525558516012,6050584.881746997,1483173.4455703364
Hemishofen,2962,https://osm.org/relation/1683655,0.02337664020702185,68.99273648967427,764.5035701624768,125.02215589057897,7892904.812886806,2447373.7939509936
Gunzgen,2578,https://osm.org/relation/1683513,0.04550163557089465,86.15432825021462,632.7258817143534,103.9362386297598,3929677.630499365,544090.2655436863
Schmitten (FR),2305,https://osm.org/relation/1683397,0.1044284269231856,80.87018012937101,396.4095302730028,96.60135286369133,13495448.071266958,2581654.906767644
Vex,6089,https://osm.org/relation/1685394,0.05719885239366368,69.47612245944906,814.3051442396032,116.40010888835144,13040921.197203802,3980594.8163942397
Müllheim,4831,https://osm.org/relation/1684544,0.045449607652651276,83.0949909311838,1081.2625474633826,106.74041240932117,8742002.269539542,1477836.276461778
Diepoldsau,3234,https://osm.org/relation/1683873,0.1276615407338246,61.741271080855775,434.54186895365365,106.9544381968919,11245468.419151142,4302373.278171009
Stüsslingen,2499,https://osm.org/relation/1683580,0.24681484769462242,70.35511452708843,30.74774122612804,78.31684310712231,8386850.464930611,2486272.2151130303
Denens,5631,https://osm.org/relation/1684941,0.10661703167716326,84.60509733831458,156.04638723630742,93.15945599805222,3300346.997018046,508085.2076887862
Sonvilier,445,https://osm.org/relation/1682668,0.2236228363683855,75.03882582850898,659.0670112038132,79.28668792687678,23779886.356539406,5935738.851238429
Tamins,3733,https://osm.org/relation/1684184,0.1277549400523827,68.81736281857458,851.9388802726085,101.46123343701194,40737843.93702971,12703134.070419291
Bachs,81,https://osm.org/relation/1682085,0.11752241064399517,82.65782283622545,367.26440414874276,92.66198211953838,9132176.184369635,1583718.1728014094
Belp,861,https://osm.org/relation/1682374,0.06387394500924404,92.7104954254101,303.6855003915787,94.40639197010547,23260580.73018514,1695581.0964030223
Seewis im Prättigau,3972,https://osm.org/relation/1684163,0.061548218267561135,56.49462433115146,1892.6417722415076,126.86458624027472,49627010.62615085,21590417.40612631
Alpnach,1401,https://osm.org/relation/1683053,0.10012694525026818,88.6186224291641,1336.88507590629,91.10684990458023,56347127.64884458,6413079.3480358645
Hochdorf,1031,https://osm.org/relation/1682868,0.2519572945050761,47.262009491658624,206.20831092198918,91.26073241730163,10301233.364512803,5432663.474018857
Buchillon,5623,https://osm.org/relation/1684870,0.011320897555331126,96.16926271468455,262.4579140899992,101.50613953846582,21037518.67477616,805892.0717798497
Bonaduz,3721,https://osm.org/relation/1684047,0.06601575095164423,59.77238580395069,988.386896612347,122.85970711391707,14397747.282369247,5791870.229673674
Mont-sur-Rolle,5859,https://osm.org/relation/1685055,0.18940001344525978,63.093277097938284,221.78505948841192,93.30468008168236,3860287.2527821553,1424705.519607921
Boulens,5661,https://osm.org/relation/1684863,0.022788993740791588,75.9116717562167,260.0868839652444,118.5586478249232,3417867.936022214,823307.247368052
Rickenbach (BL),2857,https://osm.org/relation/1683695,0.001246438114373349,88.30333742063569,137.54094580617146,111.41856325798554,2902623.875450827,339510.12065955123
Mont-Noble,6090,https://osm.org/relation/1685339,0.13653380018294653,85.29005042405818,1498.5016014904888,87.1493344285943,43441367.678953566,6390203.28067356
Regensberg,95,https://osm.org/relation/1682191,0.059243231213019755,68.1515475368839,532.7541636960782,117.09994499254029,2366203.151179831,753599.0857842638
Arboldswil,2881,https://osm.org/relation/1683614,0.080275451111987,77.41182073666306,510.0041469623546,104.36908267786708,3464739.4242404765,782621.5521549473
Oetwil am See,157,https://osm.org/relation/1682182,0.12820789476222236,76.41292666565712,327.69307897137463,95.49856488553225,6106803.72045527,1440416.2719281644
Erlach,492,https://osm.org/relation/1682432,0.11795104029100427,23.756895033246227,264.63521635955584,139.05353793610217,3578606.762219095,2728440.9100660533
Cornol,6782,https://osm.org/relation/1685586,0.44024992861880813,54.13872645250396,239.24536393584995,56.68867372085834,10445533.738885649,4790454.8014863385
Courrendlin,6708,https://osm.org/relation/1685591,0.09553326802382513,86.60956858572388,526.807205881963,93.61456738200012,21550270.855176184,2885674.2384531046
Ingenbohl,1364,https://osm.org/relation/1683083,0.18008627607130104,67.28231184474348,511.8218638038823,92.21110026705692,16665596.844423208,5452598.004770659
Nods,724,https://osm.org/relation/1682582,0.01799525851296125,76.81801442959568,697.5265347806265,118.8269718197163,26614071.37265093,6169670.185305048
Rothrist,4282,https://osm.org/relation/1684406,0.16107234392808634,81.02388355182832,365.19295098605454,85.96566357159318,11854188.637662282,2249464.639868731
Vionnaz,6158,https://osm.org/relation/1685397,0.3197961959184629,67.3426232214294,134.12813417810378,68.36968662533958,20951321.858948633,6842152.119567876
Masein,3663,https://osm.org/relation/1684114,0.5280388744075774,40.642542063928374,269.97781971488473,49.22029568666458,4199667.960037071,2492816.142833682
Kerns,1404,https://osm.org/relation/1683086,0.057863241371772935,54.66447134309358,642.556574943923,129.4363378245191,92584103.51335178,41973492.7800355
Volketswil,199,https://osm.org/relation/1682227,0.0004691699613062821,78.40130952921338,731.9684403466172,121.48464307259366,14042354.496169917,3032964.68243833
Berg (TG),4891,https://osm.org/relation/1684502,0.1281988395731128,59.858926584354975,558.9086019668657,108.29221422835222,13137363.021177247,5273478.535210559
Oberbüren,3424,https://osm.org/relation/1683914,0.029549233505180503,58.35478089305517,652.7980966846574,133.5144614548141,17731244.070652302,7384215.443610313
Arogno,5144,https://osm.org/relation/1684617,0.09370647207771116,85.90869811718018,445.49447882154885,94.54109592329651,8487411.278192377,1195986.7452465831
Cressier (NE),6452,https://osm.org/relation/1685477,0.14514920410218027,59.83829097688174,621.4458208184607,104.63033819838026,8570243.464012163,3441956.242589376
Vernayaz,6219,https://osm.org/relation/1685393,0.0004744879726939902,39.99375229506115,401.988408846689,159.85447763781616,5592363.476809173,3355767.480454643
Oberdorf (NW),1508,https://osm.org/relation/1683093,0.23703457135892997,70.4902531435032,903.4069327977511,79.87768637299588,16202043.271483682,4781181.9549949085
Cademario,5161,https://osm.org/relation/1684639,0.7105060502919738,24.039351221760324,48.24815487731867,29.780393468533045,3957676.4757272294,3006276.7275061747
Andeer,3701,https://osm.org/relation/1684038,0.023506070001994946,56.08584554999126,671.3340448548256,137.30382494063284,46299552.32789878,20332056.918936085
Hauptwil-Gottshaus,4486,https://osm.org/relation/1684526,0.3249471003354894,47.42375586954381,478.6634747998844,77.73671567272744,12495264.013797792,6569540.512639366
Hedingen,5,https://osm.org/relation/1682134,0.2683062371215279,72.82060046420598,227.46339004248478,73.37058723149025,6529257.930849855,1774613.0997482
Vacallo,5268,https://osm.org/relation/1684765,0.02835365702233109,80.07325267980897,391.63990890250636,113.31353242452079,1636383.7847443267,326078.0619745805
Läufelfingen,2852,https://osm.org/relation/1683673,0.005531557753290832,79.98640654779682,326.5774487969618,118.69317318643975,8155741.369293571,1632256.920663564
Hellsau,408,https://osm.org/relation/1682475,0.5155451671121721,44.935641469600625,3.5550471604688387,49.56742928476541,1476809.660941591,813195.7665124531
Giebenach,2826,https://osm.org/relation/1683650,0.36518644917663673,44.132204323249866,120.76699222947738,72.4787364335765,1337587.3768619224,747280.5827032207
Emmen,1024,https://osm.org/relation/1682829,0.12768826395976907,65.12465033492208,279.1408764110237,104.33144883697703,20366277.984409884,7102810.660824731
Gontenschwil,4135,https://osm.org/relation/1684318,0.11597747568317916,86.9153047539268,634.6223332595682,89.5801393230027,9737906.062031433,1274175.3315657
Vaulion,5765,https://osm.org/relation/1685176,0.13429320040235163,74.29560614943172,781.9155871998548,95.939170275495,13151406.790012913,3380489.398195298
Tujetsch,3986,https://osm.org/relation/1684197,0.10871198464638586,85.96193499024835,2112.638068108837,91.6746297008099,133910445.30788442,18798435.367168747
Bioley-Magnoux,5903,https://osm.org/relation/1684853,0.17497866211938864,71.50061006105042,141.16789430499855,90.22694796265628,4285682.0367721785,1221393.235203219
Bonvillars,5551,https://osm.org/relation/1684859,0.02590440637487802,59.76518268990078,1209.7088012573963,133.1528715207378,8468459.99675686,3407269.408673956
Büttikon,4064,https://osm.org/relation/1684290,0.13829907802482622,73.66413459150746,498.31335727041784,95.6371957095224,2819077.191137664,742428.3748195274
Udligenswil,1067,https://osm.org/relation/1682925,0.1299597870928823,69.93455926480091,688.9404144148826,100.14707164071335,6224656.98386261,1871470.5564526436
Hersberg,2827,https://osm.org/relation/1683657,0.14056828543174263,65.35515331427261,356.28794472131585,101.45648701873502,1663744.3653106848,576401.6846043151
Duggingen,2785,https://osm.org/relation/1683643,0.14358837633752133,78.24719061045981,303.63695769511725,91.17836743733491,5857324.063020441,1274132.538756508
Val Müstair,3847,https://osm.org/relation/1684200,0.0458240637567154,91.03434786947929,2214.7048898791727,99.41672480409335,198649199.09715065,17810196.15111601
Bettens,5471,https://osm.org/relation/1684851,0.14092381424779973,68.95717977504324,26.783405527088316,98.67071294614837,3744519.583060436,1162404.4824577512
Heimenhausen,977,https://osm.org/relation/1682473,0.03602364247723706,92.1332634143684,358.96792725230495,100.36545457886696,5843404.512400958,459685.24062349467
Villmergen,4080,https://osm.org/relation/1684452,0.02435654864843974,66.65196098361739,615.7795837129302,127.00669624122982,11943813.325643523,3983027.5278795087
Arnex-sur-Nyon,5701,https://osm.org/relation/1684834,0.15487165503203337,61.47629624195565,434.9559956144489,101.37083890297995,2044163.1242896167,787487.3463325157
Jegenstorf,540,https://osm.org/relation/3411472,0.04596205792547097,86.04602436104116,528.4660967948621,103.93915877352886,13489986.00081717,1882389.360252986
Saint-George,5434,https://osm.org/relation/1685136,0.6985752004314137,29.702228758397947,580.237526278905,30.22060580564211,12315156.916562423,8657280.837249385
Döttingen,4304,https://osm.org/relation/1684295,0.13734058131565524,79.68564259377992,1074.3550314271554,91.2570212691835,6924724.156986909,1406713.214645182
Löhningen,2903,https://osm.org/relation/1683674,0.40370350549886114,49.523932658605446,192.20267560829055,63.92258130758412,6831289.977419459,3448166.529288183
Le Landeron,6455,https://osm.org/relation/1685505,0.050408476364528054,67.9315333229803,641.9255579393996,119.39269276470444,10324925.19131884,3311045.1944052954
Unterbäch,6201,https://osm.org/relation/1685388,0.22699812533885388,61.84811100657666,281.10921224183573,87.03490818325677,22055093.09963635,8414434.636769433
Seengen,4208,https://osm.org/relation/1684424,0.04702521376597185,88.85304728957685,748.3706452291738,101.16303037135211,10342965.656992653,1152925.4906402782
Vitznau,1068,https://osm.org/relation/1682927,0.25440673934538266,49.94257404852895,132.51714905366313,89.19101116993518,11765209.580901468,5889361.07399513
Oberegg,3111,https://osm.org/relation/1683915,0.12729236765420476,40.62514313830819,806.1507863147817,123.38205950657503,14608044.16688858,8673505.314382814
Lommis,4741,https://osm.org/relation/1684540,0.11701269151096512,78.49731586859363,209.40258940634914,96.04665090264676,8605851.36567111,1850489.0359785797
Geltwil,4232,https://osm.org/relation/1684316,0.00309959716447431,80.04248518085303,472.737967763859,119.21617273537734,3280362.9416719982,654678.9202059943
Warth-Weiningen,4621,https://osm.org/relation/1684568,0.13265843654820783,80.29037485740812,467.81237985166933,91.66852961235735,8212637.070559934,1618679.9809289018
Schwerzenbach,197,https://osm.org/relation/1682205,0.13125942467184135,80.95332080910754,410.7666312318018,91.42083443964184,2650915.5912236427,504911.38828171726
Onnens (VD),5565,https://osm.org/relation/1685078,0.33816436671728173,60.433633256423356,977.0430759927696,69.027390816946,7109494.448546293,2812968.647126048
Aadorf,4551,https://osm.org/relation/1684495,0.12128787213711753,63.32680803900046,749.2266649167833,107.10576143213243,19944216.48248292,7314180.795738272
Fällanden,193,https://osm.org/relation/1682126,0.33658301349947384,62.20091434100138,739.2220038596627,68.39698935800968,6381606.795135265,2412189.0189136555
Court,690,https://osm.org/relation/1682415,0.05915407154552657,85.40433003484289,336.47175108910176,101.79526510992392,24606287.96841994,3591452.5825467384
Saxon,6141,https://osm.org/relation/1685373,0.06954006636084974,83.5399685209496,705.8539857932357,101.31588013370288,23220028.138448007,3822023.9410329023
Vuiteboeuf,5766,https://osm.org/relation/1685202,0.02833890925982706,75.11203330536769,451.44160781933135,118.00465473602793,5061990.145703115,1259826.4215481605
Minusio,5118,https://osm.org/relation/1684717,0.042564641653782626,75.82532079672147,1059.5415903943601,114.03535448116438,8830023.141140003,2134629.767945854
Sergey,5762,https://osm.org/relation/1685151,0.1499046910294798,72.7122257033251,166.66461178448662,94.10061604498958,1462521.5840658916,399089.58890005486
Manno,5194,https://osm.org/relation/1684707,0.3501480973946482,62.86311323046282,54.69854181654192,66.0065862082366,2365568.883980031,878498.6378990686
Murgenthal,4279,https://osm.org/relation/1684370,0.0603666826622243,72.39111226990097,142.15892730358092,113.07933798765973,18615442.81800312,5139516.708083264
Chevroux,5813,https://osm.org/relation/1684902,0.043211590712790154,95.6635324431661,2922.1920267505884,95.69288120748692,13196026.003502535,572241.3864332528
Wiler bei Utzenstorf,554,https://osm.org/relation/1682724,0.4332626852197381,54.55674109181491,74.98995194171924,57.510826770654674,3820642.1022533313,1736224.282482107
Bottenwil,4273,https://osm.org/relation/1684278,0.27992041731665995,57.113043010027496,405.4855428277382,80.38779518490627,5100757.574698948,2187559.7072239025
Bischofszell,4471,https://osm.org/relation/1684507,0.20635610027393514,49.78218500224187,292.2592915705498,98.82608665557146,11576890.344200252,5813661.375543807
Glarus Süd,1631,https://osm.org/relation/1683141,0.04229499485735268,86.6698279935057,2580.8822586271667,104.1325857840765,430032382.67889637,57324056.29472266
Niederbuchsiten,2405,https://osm.org/relation/1683556,0.14164651440947032,85.79695442215723,328.64229624283854,85.86421541128077,5487973.789775914,779459.4186619382
Ottenbach,11,https://osm.org/relation/1682187,0.09560898773246633,82.06438665380121,186.9836592840077,97.35216663137584,5022357.33856046,900790.593108645
Aire-la-Ville,6601,https://osm.org/relation/1685444,0.10436898664567376,80.42625928660995,365.7333693418376,96.97297901399399,2926527.3473143475,572830.8748697625
Seeberg,988,https://osm.org/relation/5817433,0.09460066147019208,62.92902627398986,502.027876654305,113.37830618198079,16803290.615935966,6229143.449338748
Giez,5559,https://osm.org/relation/1684983,0.09972409718317027,82.46113610471853,244.43125461318473,96.2217769715405,4763100.188143925,835393.6591944584
Beromünster,1081,https://osm.org/relation/1682818,0.038242928619821114,88.51291373885283,375.945588993184,103.273993613197,42335342.55806023,4863097.318596526
Heitenried,2296,https://osm.org/relation/1683338,0.8315879724985286,12.923644758017108,89.24240170993166,17.20141688903421,9127864.106731616,7948211.37558307
Pfungen,224,https://osm.org/relation/1682188,0.032960996277760564,85.4658729783824,581.4054231193292,107.22473402799852,4986719.745210377,724776.1819809617
Rossemaison,6721,https://osm.org/relation/1685625,0.18548240130194682,71.96580995886546,226.99999436608837,87.96933713147385,1886416.042783152,528841.4584002785
Hérémence,6084,https://osm.org/relation/1685316,0.20316263202356036,79.62232347252241,1206.8605561547456,79.72440996272245,107501645.3312428,21906337.547316886
Affoltern am Albis,2,https://osm.org/relation/1682080,0.003143281184777741,73.4876249080016,560.0947994762184,125.71953926140908,10593038.099517306,2808465.994582327
Losone,5115,https://osm.org/relation/1684699,0.13270726973430808,84.52090720846691,288.23720666114326,88.42017735020424,9260552.19403103,1433449.467122417
Aristau,4222,https://osm.org/relation/1684255,0.03869379425324484,86.27822386847595,474.90890081447657,105.24896724002724,8641690.390885217,1185793.409416695
Thurnen,889,https://osm.org/relation/10523927,0.09657060521823188,89.35531867258776,212.82062646624473,91.15660862307928,5951321.555266578,633499.214327721
Rüdtligen-Alchenflüh,420,https://osm.org/relation/1682633,0.06032149882648379,78.59825186937678,136.97509062450453,107.58870102085237,2720811.8380846325,582301.2966950531
Habsburg,4099,https://osm.org/relation/1684320,0.09248976926515934,52.865350644329844,385.3309899577353,122.22192220222058,2226516.9183079214,1049460.9422891117
Müntschemier,498,https://osm.org/relation/1682571,0.16470545149109278,75.53765533698687,70.96878416692596,89.26095250825756,4871876.907819323,1191775.320748509
Eischoll,6194,https://osm.org/relation/1685296,0.3324761630139371,66.01439834710308,277.36975963736694,67.12208848368671,14147389.756654002,4808075.526979172
Turtmann-Unterems,6119,https://osm.org/relation/2757461,0.22360193708169382,41.92058332509068,579.4896607817052,100.30431398823299,42422992.14079131,24639026.371414218
Selzach,2556,https://osm.org/relation/1683576,0.017481983863240486,63.97518658051374,849.5883149651646,131.35056143092487,19469503.467227787,7013852.29776922
Pollegio,5077,https://osm.org/relation/1684738,0.3191898667565743,67.4403541150871,405.2840136327842,68.41164600475223,5959769.969821479,1940479.9977292542
Rue,2097,https://osm.org/relation/1683391,0.08571422550448816,85.86128801131362,716.8917857689286,96.11682175574725,20032875.61460554,2832390.5862008613
Neggio,5206,https://osm.org/relation/1684727,0.05940374522681166,55.365879424493016,206.17609796896133,128.41403736648542,893852.6451245991,398963.26739227213
Chamoson,6022,https://osm.org/relation/1685286,0.13243641731305336,81.83599444989783,2088.5604727883538,90.52586655851785,32468850.924418967,5897643.883965863
Paudex,5588,https://osm.org/relation/1685093,0.04054873523910246,95.89831161224605,622.0697569497491,95.98829271982622,3903715.35320091,160118.23933321008
Schönengrund,3003,https://osm.org/relation/1683937,0.26766466223874663,65.9307689383652,211.68308746587297,77.45237249061911,5192444.189654322,1769025.8087197617
Uttwil,4451,https://osm.org/relation/1684566,0.16901537089259797,80.03308398151671,182.26324270057307,85.27746143890225,4360982.769531637,870753.7671729088
Bergün Filisur,3544,https://osm.org/relation/1684044,0.04872346233220803,89.11539275920038,1265.6116098365144,100.58125811556164,190143662.3247202,20696390.837318096
Uetendorf,944,https://osm.org/relation/1682698,0.04711167783622017,88.85350411103222,713.6123190645388,101.14508339824373,10174637.194682287,1134115.5166226474
Herrliberg,152,https://osm.org/relation/1682136,0.2159227311851548,78.36440661285174,1079.096267571504,78.43566158246874,8986945.41803892,1944378.968571852
Brütten,213,https://osm.org/relation/1682094,0.14719788504568118,71.53478957469707,189.02808248900158,95.49826109066804,6596866.116423143,1877811.8215153562
Thalheim an der Thur,39,https://osm.org/relation/1682215,0.11601621171597129,69.21338057397163,330.06719504114136,103.59459843268193,6442323.508799065,1983373.620847525
Nuglar-St. Pantaleon,2478,https://osm.org/relation/1683558,0.2553662450931285,68.5785984606677,701.9692616768959,77.95399317599191,6343476.517265899,1993209.2280433702
Zurzach,4324,https://osm.org/relation/13623634,0.06518905898235855,76.5369663635003,447.48130359396254,108.35127687557073,25985648.997820217,6097021.565021307
Aarwangen,321,https://osm.org/relation/1682356,0.05592066074464995,90.1787853831735,337.56226021215724,98.18913824317075,9898104.665178986,972114.102165343
Oberdorf (BL),2892,https://osm.org/relation/1683684,0.16503725262011976,50.97751033916202,306.59611583372254,106.80193024623944,6210488.944559636,3044536.3007342326
Truttikon,41,https://osm.org/relation/1682217,0.38961008941555814,56.220060411265116,171.1662022643615,63.15571910269653,4411034.088642989,1931148.0592464032
Uetikon am See,159,https://osm.org/relation/1682220,0.07000815068308529,88.87813264044632,1075.8594158422952,96.5809754433073,3457938.0305315196,384587.2811312785
Lussy-sur-Morges,5640,https://osm.org/relation/1685038,0.43227272251065163,55.52368223979568,118.94096624453825,57.26782703779241,2341793.5752935247,1041543.5518355977
Grossdietwil,1131,https://osm.org/relation/1682841,0.17540350028708007,68.6613804633764,542.201867720627,92.13973407479331,10198741.281550918,3196144.7277498106
Cugy (VD),5516,https://osm.org/relation/1684937,0.2060965627338045,63.41064966873225,163.49063738835278,89.90884981560468,2906180.873698792,1063352.7011379492
Novalles,5564,https://osm.org/relation/1685072,0.11750014919229279,77.21014175427834,146.58463333037625,96.96824797820088,2060205.8836290736,469518.0004490833
Cuarny,5911,https://osm.org/relation/1684935,0.0787601011410329,82.05265310765076,595.2622603981845,100.72471331379853,4559526.45625036,818314.0297516909
Rossinière,5842,https://osm.org/relation/1685129,0.844544992657717,15.247909205980777,126.84151283473639,15.570581224752452,23354686.66632481,19793585.248102304
Matten bei Interlaken,587,https://osm.org/relation/1682547,0.5412851823558679,24.53483142854346,142.52080112087197,52.221661328843474,5910239.411932282,4460172.135191359
Worben,755,https://osm.org/relation/1682731,0.11748210867798003,73.79998006917785,546.6566385046882,99.6649294062576,2756227.412694267,722132.1314646815
Bassins,5703,https://osm.org/relation/1684842,0.6821520149916439,12.333673916244093,1068.0853376670439,35.46015049058412,20775251.597261373,18212899.809975863
Spreitenbach,4040,https://osm.org/relation/1684429,0.25526446961956256,67.67359336936228,276.0406041655238,78.50789933954967,8596392.108220741,2778904.668467487
Meikirch,307,https://osm.org/relation/1682550,0.24579837689087172,68.06330447028361,136.80772525729745,79.8739762083354,10232596.132183837,3267953.0715210875
Winkel,72,https://osm.org/relation/1682242,0.05872169094215018,82.2850807817171,860.0643417900153,104.65687164118096,8113139.062711819,1437236.0310263534
Gambarogno,5398,https://osm.org/relation/1684677,0.02418309519943237,70.44046482593166,463.92819163430664,123.44119444418328,65391525.223044515,19329430.899165615
Pailly,5530,https://osm.org/relation/1685090,0.15312969749268407,83.55142514952297,117.29434478258987,85.52103030959431,5768366.932615247,948814.152561384
